time1,CAPM10,CAPM2.5,CAPM1,RAPM10,RAPM2.5,RAPM1,SAPM10,SAPM2.5,SAPM1
17/03/2021 10:57:10,42,23.8,13.1,15,14,10.8,,,
17/03/2021 10:57:16,46,27.7,13.8,11.5,11.5,10.4,,,
17/03/2021 10:57:22,45.3,22.7,13,14,13.2,10.3,,,
17/03/2021 10:57:28,42.9,23.1,13.6,14,12.2,10.1,,,
17/03/2021 10:57:34,31.8,21.5,13.2,14.3,13.1,10.1,,,
17/03/2021 10:57:40,42.8,20.3,12.9,14.8,13.8,9.5,,,
17/03/2021 10:57:46,46.8,20.1,12.7,14.8,13.1,10.3,,,
17/03/2021 10:57:52,50.1,24.9,13.4,16,14.9,9.9,,,
17/03/2021 10:57:58,44.2,28.7,13.8,12.6,12.6,10.8,,,
17/03/2021 10:58:04,50.6,22.9,13.5,14.2,13.6,10.3,,,
17/03/2021 10:58:10,36.3,18.7,12.6,13.5,13.2,10.9,,,
17/03/2021 10:58:16,37.6,24.5,13.1,15,14.2,10,,,
17/03/2021 10:58:22,42.3,27.3,12.6,15.9,14,10.2,,,
17/03/2021 10:58:28,47.9,26,13.6,13.3,12,10.2,,,
17/03/2021 10:58:34,41.3,28.4,13.3,13.3,12.9,10.1,,,
17/03/2021 10:58:40,38.7,27.6,13.5,13.8,12.8,10.9,,,
17/03/2021 10:58:46,51.9,26.3,14.1,14.2,13.3,10.4,,,
17/03/2021 10:58:52,38.8,25.1,13,12.8,12.2,10.1,,,
17/03/2021 10:58:58,36.3,25.2,13,15,13.4,10.3,,,
17/03/2021 10:59:04,49.2,25.3,13.9,12.9,11.7,9.8,,,
17/03/2021 10:59:10,47.9,22.8,13.1,14.5,13.3,10.4,,,
17/03/2021 10:59:16,47.8,26.3,13.5,13.1,12.5,10.7,,,
17/03/2021 10:59:22,49.7,25.8,12.9,12.8,12.2,10.6,,,
17/03/2021 10:59:28,38.6,22.4,12.8,15.1,14.1,10.7,,,
17/03/2021 10:59:34,36.1,22.3,13.3,17.3,12.5,10.1,,,
17/03/2021 10:59:40,40.5,26.7,13.4,13.5,13.2,10.2,,,
17/03/2021 10:59:46,43,19,12.9,14,13.4,10.3,,,
17/03/2021 10:59:52,42.2,27.9,13.7,14.3,12.2,10.5,,,
17/03/2021 10:59:58,39.1,26.6,13.3,14.3,13.6,10.1,,,
17/03/2021 11:00:04,41.5,25.3,13.4,13.7,12.7,10.1,,,
17/03/2021 11:00:10,31.1,18.4,13.2,10.9,10.9,10.1,,,
17/03/2021 11:00:16,43.6,22.7,13.4,14.4,13.7,10.4,,,
17/03/2021 11:00:22,47.8,26.5,13.2,13.1,12.4,10.4,,,
17/03/2021 11:00:28,51.4,21.5,13,15.2,14.3,10.3,,,
17/03/2021 11:00:34,33,23.7,13.6,11.9,11.5,9.8,,,
17/03/2021 11:00:40,41.5,24.8,12.6,13.8,13,10.2,,,
17/03/2021 11:00:46,36.6,23.3,13.3,16.9,15.6,10,,,
17/03/2021 11:00:52,39.3,20.9,12.7,13.9,12,9.8,,,
17/03/2021 11:00:58,33.4,22,13.4,14.3,11.8,10.5,,,
17/03/2021 11:01:04,38.6,20,13,13.1,12.5,10.1,,,
17/03/2021 11:01:10,35.7,19.9,12.9,14.1,12.3,10.2,,,
17/03/2021 11:01:16,45.3,26.3,13.7,15.2,13.4,10.4,,,
17/03/2021 11:01:22,41.6,24.5,13.4,11,11,10.3,,,
17/03/2021 11:01:28,41.2,24.8,12.9,11.5,11.4,10.5,,,
17/03/2021 11:01:34,39.1,25.8,13.2,13.4,12.7,10.1,,,
17/03/2021 11:01:40,40.6,26.1,13.3,13.2,11.9,11.2,,,
17/03/2021 11:01:46,48.4,19.7,12.7,12.9,12.7,11.1,,,
17/03/2021 11:01:52,38.2,26.6,13.9,11.6,11.6,10.4,,,
17/03/2021 11:01:58,38.2,23.5,13,10.7,10.7,10.6,,,
17/03/2021 11:02:04,36.6,20.5,12.7,12.1,12.1,11.3,,,
17/03/2021 11:02:10,26.1,20.7,12.8,12.9,12.8,10.8,,,
17/03/2021 11:02:16,36.7,24.7,13.4,12.4,12.4,11.5,,,
17/03/2021 11:02:22,49,20.7,12.3,12.1,12,11.1,,,
17/03/2021 11:02:28,48.3,22.6,13.4,11.8,11.7,10.8,,,
17/03/2021 11:02:34,43,26.8,13,13,12.8,11.2,,,
17/03/2021 11:02:40,36.1,20,12.5,10.6,10.6,10.3,,,
17/03/2021 11:02:46,43.5,25.4,13.4,12,12,11.1,,,
17/03/2021 11:02:52,44.3,21.8,12.9,10.4,10.4,10.3,,,
17/03/2021 11:02:58,36.3,21.1,13.2,10.9,10.9,10.2,,,
17/03/2021 11:03:04,35.9,20.5,13,14.3,13,11,,,
17/03/2021 11:03:10,39.4,23.7,13.1,12.1,12,10.5,,,
17/03/2021 11:03:16,35.1,22.1,12.6,11,10.9,10.2,,,
17/03/2021 11:03:22,37.1,22.7,12.4,11.2,11.2,10.6,,,
17/03/2021 11:03:28,54.7,23.9,12.9,11.1,11,10,,,
17/03/2021 11:03:34,42.8,24.4,12.6,10.6,10.6,10.1,,,
17/03/2021 11:03:40,42.8,22.4,12.8,10.9,10.9,10.1,,,
17/03/2021 11:03:46,37.6,17.6,12.9,11.7,11.4,10.2,,,
17/03/2021 11:03:52,36.8,26.1,13.2,10.5,10.5,10.3,,,
17/03/2021 11:03:58,45.6,27.7,13.4,10.4,10.4,9.9,,,
17/03/2021 11:04:04,32.9,23.4,13.2,12.3,12.2,10.4,,,
17/03/2021 11:04:10,33.8,19.8,12.3,11.8,11.6,10,,,
17/03/2021 11:04:16,52.7,23.8,12.6,11.2,11,10.2,,,
17/03/2021 11:04:22,33.2,23.9,12,10.1,10.1,9.5,,,
17/03/2021 11:04:28,35.3,19.8,12.9,11.3,11,9.9,,,
17/03/2021 11:04:34,42.7,25.9,13.3,11.3,11.1,10,,,
17/03/2021 11:04:40,33.8,24.1,12.7,11.7,11.2,10,,,
17/03/2021 11:04:46,35.6,22.4,12.5,11.4,11.1,9.7,,,
17/03/2021 11:04:52,46.8,24.5,12.4,10.8,10.8,9.9,,,
17/03/2021 11:04:58,46.1,20.1,13,11.4,11.1,9.7,,,
17/03/2021 11:05:04,46.1,23,12.8,9.9,9.9,9.3,,,
17/03/2021 11:05:10,41.6,19.7,11.7,11.2,11.1,9.4,,,
17/03/2021 11:05:16,34.3,17.9,11.7,11.7,11.5,10.2,,,
17/03/2021 11:05:22,36.3,22,12.1,10.1,10.1,9.6,,,
17/03/2021 11:05:28,30.7,18.6,11.7,13.2,12.8,9.9,,,
17/03/2021 11:05:34,37.3,24.3,11.8,11,10.8,10.1,,,
17/03/2021 11:05:40,36.4,20.2,11.7,11.9,10.1,9.3,,,
17/03/2021 11:05:46,32.3,21.6,12,9.6,9.6,9.3,,,
17/03/2021 11:05:52,32.9,18,11.3,9.7,9.7,9.6,,,
17/03/2021 11:05:58,30.8,20.8,11.5,10,10,9.4,,,
17/03/2021 11:06:04,32.4,21.1,11.1,10.5,10.1,8.9,,,
17/03/2021 11:06:10,42.6,20.6,11.5,9.7,9.7,9.4,,,
17/03/2021 11:06:16,38.8,18.1,11.3,9.7,9.7,9.4,,,
17/03/2021 11:06:22,31.7,20.6,11.7,10.2,10.2,9.6,,,
17/03/2021 11:06:28,33.7,19.3,11.5,9.4,9.4,9.2,,,
17/03/2021 11:06:34,30.4,18.9,11.2,9.8,9.8,9.3,,,
17/03/2021 11:06:40,27.8,15.2,11.3,10.4,10.1,8.9,,,
17/03/2021 11:06:46,30.7,19.3,11.1,9.2,9.2,8.6,,,
17/03/2021 11:06:52,27.4,17.7,10.8,10.1,10.1,9.4,,,
17/03/2021 11:06:58,34.2,19.4,11.1,9.7,9.7,9.1,,,
17/03/2021 11:07:04,35.5,19.6,11.9,10.2,10.1,9.5,,,
17/03/2021 11:07:10,33.8,18,11.1,10.4,10.3,9.1,,,
17/03/2021 11:07:16,23.8,14.7,10.4,9.8,9.7,9.1,,,
17/03/2021 11:07:22,31.8,19.7,11.4,10.2,10.2,9.6,,,
17/03/2021 11:07:28,23.2,15.4,10.1,10.3,10.3,9.1,,,
17/03/2021 11:07:34,28.1,16.2,10.5,9.7,9.6,8.7,,,
17/03/2021 11:07:40,35.5,23.8,10.9,10.1,9.1,8.5,,,
17/03/2021 11:07:46,30.9,15.4,10.3,9,9,8.8,,,
17/03/2021 11:07:52,28.8,16.8,10,10.3,10.1,9.1,,,
17/03/2021 11:07:58,26.5,16.8,10.6,10,10,9.2,,,
17/03/2021 11:08:04,24.2,17,10,10.4,10.2,9.3,,,
17/03/2021 11:08:10,31.9,20.5,11.2,9.4,9.2,8.6,,,
17/03/2021 11:08:16,28.5,19.1,10.7,9.9,9.9,8.8,,,
17/03/2021 11:08:22,29.4,16.7,10.7,10.1,10.1,9,,,
17/03/2021 11:08:28,33.6,15.7,10.1,9.4,9.4,8.8,,,
17/03/2021 11:08:34,20.8,16.5,10.2,9.6,9.5,8.4,,,
17/03/2021 11:08:40,30.1,20.4,10.2,10.2,10.1,8.8,,,
17/03/2021 11:08:46,26.8,21,10.4,8.6,8.6,8.2,,,
17/03/2021 11:08:52,22.2,17.5,10.6,9.1,9.1,8.7,,,
17/03/2021 11:08:58,33,18.7,10.8,9.3,9.3,9,,,
17/03/2021 11:09:04,22.9,14,9.6,9.9,9.9,9.1,,,
17/03/2021 11:09:10,24.3,16.7,9.8,9.2,9.2,8.6,,,
17/03/2021 11:09:16,27.5,17.8,10.3,9.6,9.5,8.4,,,
17/03/2021 11:09:22,22.8,16.8,10.3,8.5,8.5,8.5,,,
17/03/2021 11:09:28,30.1,17.6,10.3,9.7,9.5,8.5,,,
17/03/2021 11:09:34,24,15.8,10.2,9.5,9.3,8.7,,,
17/03/2021 11:09:40,23.7,15.4,9.5,8.4,8.4,8.2,,,
17/03/2021 11:09:46,23.4,16,10.1,10.9,10.4,8.8,,,
17/03/2021 11:09:52,24.3,12.3,9.7,8.6,8.4,7.8,,,
17/03/2021 11:09:58,27.6,15.4,9.9,9.1,9.1,8.7,,,
17/03/2021 11:10:04,22.5,15.8,10,10.8,10.4,8.9,,,
17/03/2021 11:10:10,23.6,16.1,10,8.5,8.5,8.2,,,
17/03/2021 11:10:16,26.1,16.9,10.1,10.5,10.2,9,,,
17/03/2021 11:10:22,20.6,14,10,9,9,8.5,,,
17/03/2021 11:10:28,25.8,16.6,9.6,9.3,9.3,8.5,,,
17/03/2021 11:10:34,19,16,10.1,8.9,8.9,8.5,,,
17/03/2021 11:10:40,21.8,14.2,9.6,9.5,9.3,8.6,,,
17/03/2021 11:10:46,27.6,18.6,9.8,9.6,9.5,8.1,,,
17/03/2021 11:10:52,22.9,12.8,9.5,9.7,9.7,8.7,,,
17/03/2021 11:10:58,25.1,17.9,9.2,9,8.8,8.1,,,
17/03/2021 11:11:04,28.9,15,9.5,9.1,8.9,8,,,
17/03/2021 11:11:10,30.3,18.7,10.1,8,8,8,,,
17/03/2021 11:11:16,26.1,18.3,9.8,8.6,8.5,7.9,,,
17/03/2021 11:11:22,25.5,11.5,8.9,9.8,9.7,8.6,,,
17/03/2021 11:11:28,21.4,11.8,8.5,9.1,9.1,7.7,,,
17/03/2021 11:11:34,19.3,15,9.7,9.3,9.3,8,,,
17/03/2021 11:11:40,18.9,13.7,9.5,9.9,9.7,8.2,,,
17/03/2021 11:11:46,22.8,16.2,9.7,8.5,8.4,7.7,,,
17/03/2021 11:11:52,20,14.2,9.6,9,8.9,8.3,,,
17/03/2021 11:11:58,23.6,16,8.9,8.6,8.6,8.2,,,
17/03/2021 11:12:04,19.2,13.1,9.9,8.5,8.5,8.1,,,
17/03/2021 11:12:10,16.1,13,10,8.6,8.6,8.3,,,
17/03/2021 11:12:16,24.8,16.9,9.5,9.4,9.1,8.1,,,
17/03/2021 11:12:22,21.9,14.6,9.8,8.7,8.7,7.9,,,
17/03/2021 11:12:28,26.4,17.2,9.5,9.3,8.8,7.9,,,
17/03/2021 11:12:34,17.6,12.1,9,8.6,8.5,7.7,,,
17/03/2021 11:12:40,24.7,15.3,9.6,9,8.6,7.9,,,
17/03/2021 11:12:46,20.4,15.1,9,7.5,7.5,7.5,,,
17/03/2021 11:12:52,27.1,16.4,9.1,8.5,8.5,8.2,,,
17/03/2021 11:12:58,22.1,16.5,9.2,8.3,8.3,8.1,,,
17/03/2021 11:13:04,22.6,13,8.5,8.6,8.6,8.3,,,
17/03/2021 11:13:10,18.6,12.2,8.5,8.4,8.4,8.3,,,
17/03/2021 11:13:16,20,14.2,9.1,7.9,7.9,7.6,,,
17/03/2021 11:13:22,23.6,16.6,9.2,8,8,7.6,,,
17/03/2021 11:13:28,18.7,13.6,8.8,8.4,8.2,7.3,,,
17/03/2021 11:13:34,17,11.1,8.6,8.5,8.5,8.4,,,
17/03/2021 11:13:40,19.4,14,9,9.2,9.1,8.3,,,
17/03/2021 11:13:46,28,15.9,9.4,8.4,8.4,8,,,
17/03/2021 11:13:52,25.7,15.9,9.5,9.5,9.4,8.1,,,
17/03/2021 11:13:58,21.5,15.1,9.2,8.1,8.1,7.8,,,
17/03/2021 11:14:04,26.9,14.6,9.1,7.9,7.8,7.4,,,
17/03/2021 11:14:10,21.8,15.9,8.9,8,8,7.7,,,
17/03/2021 11:14:16,18.7,11.5,8.5,8.6,8.6,8.3,,,
17/03/2021 11:14:22,23.9,17.5,8.8,9.9,8.2,7.8,,,
17/03/2021 11:14:28,39.1,16.4,9.1,8.6,8.2,7.6,,,
17/03/2021 11:14:34,28.4,15.7,9.4,7.3,7.3,7.1,,,
17/03/2021 11:14:40,24.6,13.8,8.9,9.3,9.2,7.6,,,
17/03/2021 11:14:46,22.8,14.4,9.1,7.7,7.7,7.6,,,
17/03/2021 11:14:52,25.3,16.1,9.3,8.7,8.6,7.7,,,
17/03/2021 11:14:58,30.9,16.5,8.7,7.7,7.7,7.4,,,
17/03/2021 11:15:04,19.6,12.6,8.8,9.2,8.4,8,,,
17/03/2021 11:15:10,26,16.3,9.4,7.7,7.7,7.6,,,
17/03/2021 11:15:16,34.6,14,8.8,8.7,8.6,7.7,,,
17/03/2021 11:15:22,21.3,13.1,7.9,8,8,7.7,,,
17/03/2021 11:15:28,31.6,11.4,8.5,7.5,7.5,7.2,,,
17/03/2021 11:15:34,23.6,14.6,8.3,8.3,8.2,7.6,,,
17/03/2021 11:15:40,23.9,12.6,8.4,8.6,8.5,7.6,,,
17/03/2021 11:15:46,22.3,14.1,8.9,7.2,7.2,7.1,,,
17/03/2021 11:15:52,29.2,13,9.1,7.2,7.2,7.1,,,
17/03/2021 11:15:58,21.3,14.4,8.1,8,8,7.5,,,
17/03/2021 11:16:04,25.9,16.2,8.3,7.5,7.5,7.4,,,
17/03/2021 11:16:10,22,12.8,8.4,8.4,8.3,7.5,,,
17/03/2021 11:16:16,31,15.3,8.2,8.8,8.5,7.2,,,
17/03/2021 11:16:22,23.8,13.5,8.6,6.9,6.9,6.9,,,
17/03/2021 11:16:28,28,12.1,8.3,7,7,6.9,,,
17/03/2021 11:16:34,17.7,8.8,7.6,7.3,7.3,7.3,,,
17/03/2021 11:16:40,26.9,18,8.2,7.7,7.7,7.5,,,
17/03/2021 11:16:46,23.9,11,8.3,7.1,7.1,7.1,,,
17/03/2021 11:16:52,25,12.4,8.1,9,8.8,7.6,,,
17/03/2021 11:16:58,24.5,14.2,8.1,7,7,7,,,
17/03/2021 11:17:04,25.9,11.7,7.9,7.8,7.7,6.7,,,
17/03/2021 11:17:10,23.4,12.6,7.9,7.4,7.4,7.1,,,
17/03/2021 11:17:16,25.2,11.9,7.7,7.8,7.8,7.5,,,
17/03/2021 11:17:22,19.2,12.4,7.9,7.7,7.7,7.5,,,
17/03/2021 11:17:28,17.2,12,7.6,7.3,7.3,7.2,,,
17/03/2021 11:17:34,21.1,12.9,7.9,8.2,8.1,7.4,,,
17/03/2021 11:17:40,17.3,9.4,7.5,7.6,7.6,7.3,,,
17/03/2021 11:17:46,27.2,13.5,8.2,8,7.9,7.2,,,
17/03/2021 11:17:52,8,8,7.5,7,7,6.9,,,
17/03/2021 11:17:58,20.8,11.4,7.6,7.8,7.6,6.6,,,
17/03/2021 11:18:04,29.8,8.1,7.2,7,7,6.5,,,
17/03/2021 11:18:10,13.7,10.6,7.7,9.1,9,7.2,,,
17/03/2021 11:18:16,20,10.3,7.2,6.9,6.9,6.8,,,
17/03/2021 11:18:22,21.9,11.6,7.5,8,7.8,6.3,,,
17/03/2021 11:18:28,12.1,7.4,6.9,7.3,7.1,6.6,,,
17/03/2021 11:18:34,14,11.2,7.3,7.2,7.2,7.2,,,
17/03/2021 11:18:40,16.5,11.6,7.5,7.2,7.2,7.2,,,
17/03/2021 11:18:46,17.5,9.9,7,6.6,6.6,6.6,,,
17/03/2021 11:18:52,16.1,10.7,7,8.8,8.4,6.7,,,
17/03/2021 11:18:58,18.8,11.7,7.1,7.9,7.8,7.3,,,
17/03/2021 11:19:04,24.7,9.3,6.8,7.5,7.4,6.8,,,
17/03/2021 11:19:10,20.8,10,7.1,7,7,6.4,,,
17/03/2021 11:19:16,21.7,10.1,6.9,7.3,7.3,7,,,
17/03/2021 11:19:22,22.7,10.6,6.9,7,7,6.7,,,
17/03/2021 11:19:28,18.6,9.9,7.3,6.7,6.7,6.6,,,
17/03/2021 11:19:34,15.5,11.2,7,6.9,6.9,6.9,,,
17/03/2021 11:19:40,16.2,11.8,7.1,7,7,6.6,,,
17/03/2021 11:19:46,13,8.3,6.8,7.5,7.5,6.5,,,
17/03/2021 11:19:52,21.2,9.1,6.8,7,7,6.6,,,
17/03/2021 11:19:58,12.7,10.8,7,7.1,7.1,6.6,,,
17/03/2021 11:20:04,18.4,10.9,7.1,6.6,6.6,6.5,,,
17/03/2021 11:20:10,11.7,8.2,6.5,7.8,7.8,7.1,,,
17/03/2021 11:20:16,15.3,8.5,6.8,7.4,7.3,6.8,,,
17/03/2021 11:20:22,13.9,8.5,6.6,7.3,7.3,6.7,,,
17/03/2021 11:20:28,13.6,10.7,6.7,7,7,6.7,,,
17/03/2021 11:20:34,18.6,7.9,6.7,7,7,6.8,,,
17/03/2021 11:20:40,16,12.1,6.8,6.7,6.7,6.6,,,
17/03/2021 11:20:46,17.4,10.6,7,6.6,6.6,6.3,,,
17/03/2021 11:20:52,14.6,10.2,6.7,6.1,6.1,6.1,,,
17/03/2021 11:20:58,16.2,9.8,6.7,6.6,6.6,6.4,,,
17/03/2021 11:21:04,16.3,9.8,6.5,7,7,6.9,,,
17/03/2021 11:21:10,14.1,11.8,6.6,7.5,7.3,6.7,,,
17/03/2021 11:21:16,13.5,9.5,6.6,6.6,6.6,6.3,,,
17/03/2021 11:21:22,12,10.1,6.7,5.9,5.9,5.9,,,
17/03/2021 11:21:28,13.1,7.4,6.7,7.9,7.7,6.9,,,
17/03/2021 11:21:34,16.6,9.1,6.8,7,7,6.8,,,
17/03/2021 11:21:40,16.9,10.3,6.7,6.9,6.9,6.4,,,
17/03/2021 11:21:46,14.8,10.9,6.5,7.2,7.2,6.7,,,
17/03/2021 11:21:52,12.1,8.2,6.9,6.5,6.4,5.9,,,
17/03/2021 11:21:58,19.8,11.2,6.7,5.9,5.9,5.9,,,
17/03/2021 11:22:04,14.3,9.7,6.3,6.1,6.1,6.1,,,
17/03/2021 11:22:10,15.9,9.6,6,7.2,7.1,6.4,,,
17/03/2021 11:22:16,11.9,8.8,6.3,6.7,6.3,5.8,,,
17/03/2021 11:22:22,16.9,10,6.6,6.4,6.4,6.3,,,
17/03/2021 11:22:28,12.4,9.2,6.4,7.1,7,6.5,,,
17/03/2021 11:22:34,20.5,8.4,6.6,7,7,6.4,,,
17/03/2021 11:22:40,13.9,9.7,6.2,6.8,6.8,6.5,,,
17/03/2021 11:22:46,13.9,11.1,6.8,7.3,7.3,6.5,,,
17/03/2021 11:22:52,24.7,15.3,6.3,6.4,6.4,6.3,,,
17/03/2021 11:22:58,55.1,14.7,6.5,6.8,6.8,6.5,,,
17/03/2021 11:23:04,42.2,18.9,6.8,6,6,6,,,
17/03/2021 11:23:10,14.5,9.4,6,6.2,6.2,5.9,,,
17/03/2021 11:23:16,17.1,10,6.1,6.5,6.5,6.2,,,
17/03/2021 11:23:22,19.8,6.8,6,5.9,5.9,5.9,,,
17/03/2021 11:23:28,15.5,8.8,6,5.9,5.9,5.8,,,
17/03/2021 11:23:34,9.9,8.7,6.2,6.6,6.6,6.5,,,
17/03/2021 11:23:40,10,8.4,6.6,6,6,6,,,
17/03/2021 11:23:46,10.5,8.6,6.3,6.9,6.8,6.2,,,
17/03/2021 11:23:52,21.8,7.3,6.3,7.1,7,6.3,,,
17/03/2021 11:23:58,15.9,7.8,5.9,6.3,6.3,6.1,,,
17/03/2021 11:24:04,14,10.2,6.1,6.2,6.2,6.2,,,
17/03/2021 11:24:10,13.8,7.8,6.3,6,6,5.7,,,
17/03/2021 11:24:16,12.2,9.1,5.9,6.9,6.7,6.1,,,
17/03/2021 11:24:22,10.5,7.1,5.8,6.5,6.5,6,,,
17/03/2021 11:24:28,21.9,8.7,6,8,7.8,6.6,,,
17/03/2021 11:24:34,20.5,10,6.5,7.2,7.1,6,,,
17/03/2021 11:24:40,15.1,8.5,6.3,6.3,6.3,6,,,
17/03/2021 11:24:46,8.8,7.2,5.7,7.4,7.2,6.1,,,
17/03/2021 11:24:52,12.7,8.6,6,6.3,6.3,6.1,,,
17/03/2021 11:24:58,14.7,8.9,5.8,6.7,6.7,6.3,,,
17/03/2021 11:25:04,13.5,6.2,5.9,6,6,5.9,,,
17/03/2021 11:25:10,17.8,11.1,6.1,5.4,5.4,5.4,,,
17/03/2021 11:25:16,17.6,8.1,5.8,6.2,6.2,6.2,,,
17/03/2021 11:25:22,12.2,10.2,6.1,6.2,6.2,5.9,,,
17/03/2021 11:25:28,10.3,6.9,5.9,6.8,6.7,6.2,,,
17/03/2021 11:25:34,13.2,9.6,6.6,6.1,6.1,6.1,,,
17/03/2021 11:25:40,14.2,10.7,6.2,6.7,6.6,6,,,
17/03/2021 11:25:46,11.9,8.9,6.3,6.8,6.8,6.3,,,
17/03/2021 11:25:52,15.1,9.9,6.2,6.2,6.2,6,,,
17/03/2021 11:25:58,17.3,7,5.9,6.1,6.1,5.9,,,
17/03/2021 11:26:04,10.9,7.7,6,6.1,6.1,5.9,,,
17/03/2021 11:26:10,12.2,9.3,6,6.4,6.4,6.2,,,
17/03/2021 11:26:16,14.2,7.8,6.1,5.9,5.9,5.9,,,
17/03/2021 11:26:22,26.9,6.6,5.5,7.8,7.6,5.8,,,
17/03/2021 11:26:28,6.8,6.8,6,5.7,5.7,5.7,,,
17/03/2021 11:26:34,14.8,7.7,5.6,5.6,5.6,5.6,,,
17/03/2021 11:26:40,19.5,9.6,5.9,6.5,6.5,6.4,,,
17/03/2021 11:26:46,6,6,5.6,6.2,6.2,6.1,,,
17/03/2021 11:26:52,10,7.8,6.1,6.3,6.3,6.2,,,
17/03/2021 11:26:58,7.9,7,5.6,6.1,6.1,6,,,
17/03/2021 11:27:04,11.4,7.5,5.7,5.9,5.9,5.8,,,
17/03/2021 11:27:10,9.7,7.2,5.6,6,6,5.8,,,
17/03/2021 11:27:16,10.8,9.2,5.7,5.5,5.5,5.5,,,
17/03/2021 11:27:22,9.5,6.9,5.5,6.7,6.5,5.8,,,
17/03/2021 11:27:28,9.6,8,5.7,6.2,6.2,5.9,,,
17/03/2021 11:27:34,15.9,8.2,5.7,6.2,6.2,5.6,,,
17/03/2021 11:27:40,8.4,6.8,5.2,5.9,5.9,5.8,,,
17/03/2021 11:27:46,15.9,7.1,6.1,5.6,5.6,5.3,,,
17/03/2021 11:27:52,10.1,7.5,5.8,6.2,6.1,5.4,,,
17/03/2021 11:27:58,12.7,9.3,5.7,6.7,6.7,6.2,,,
17/03/2021 11:28:04,10.5,7.8,5.7,6.4,6.4,6.1,,,
17/03/2021 11:28:10,8,7.6,6,7.4,7.2,6.4,,,
17/03/2021 11:28:16,12.6,8.2,5.9,6.2,6.2,5.6,,,
17/03/2021 11:28:22,26.3,9.5,5.6,5.7,5.7,5.6,,,
17/03/2021 11:28:28,12.4,8.5,5.5,6.1,6.1,6,,,
17/03/2021 11:28:34,12.7,9,6.4,6.4,6.4,6.1,,,
17/03/2021 11:28:40,16.4,7.8,5.7,5.6,5.6,5.5,,,
17/03/2021 11:28:46,11.1,7.2,5.5,6.5,6.5,5.9,,,
17/03/2021 11:28:52,10.7,8.5,5.5,6,6,5.8,,,
17/03/2021 11:28:58,12.1,7.5,5.5,5.7,5.7,5.6,,,
17/03/2021 11:29:04,6.4,6.4,5.6,7.2,6.3,5.8,,,
17/03/2021 11:29:10,5.7,5.7,5.7,6.7,6.6,5.8,,,
17/03/2021 11:29:16,15.7,8.4,5.7,5.6,5.6,5.5,,,
17/03/2021 11:29:22,13.9,7.8,5.9,8.9,7.1,6.4,,,
17/03/2021 11:29:28,5.5,5.5,5.4,6.4,6.2,5.7,,,
17/03/2021 11:29:34,11.7,6.9,5.8,6.5,6.5,5.9,,,
17/03/2021 11:29:40,15.9,9.8,5.7,5.6,5.6,5.3,,,
17/03/2021 11:29:46,16.8,8.7,5.5,6.3,6.2,5.7,,,
17/03/2021 11:29:52,17.7,8.8,6,5.5,5.5,5.4,,,
17/03/2021 11:29:58,10.7,7.4,5.6,5.7,5.7,5.7,,,
17/03/2021 11:30:04,8.2,7.3,5.6,6.2,6.2,6,,,
17/03/2021 11:30:10,19.5,7.3,5.6,6,6,6,,,
17/03/2021 11:30:16,9.4,7.8,5.7,5.7,5.7,5.5,,,
17/03/2021 11:30:22,6,6,5.7,5.8,5.8,5.7,,,
17/03/2021 11:30:28,10.3,6.3,5.2,6.4,6.3,5.6,,,
17/03/2021 11:30:34,8.1,7.2,5.5,5.6,5.6,5.6,,,
17/03/2021 11:30:40,12.8,6.6,5.5,5.8,5.8,5.5,,,
17/03/2021 11:30:46,10.6,6.7,4.9,6,6,5.8,,,
17/03/2021 11:30:52,8.7,7.1,5.4,5.9,5.9,5.7,,,
17/03/2021 11:30:58,12.1,8.5,5.4,5.7,5.7,5.4,,,
17/03/2021 11:31:04,10.5,8.6,5.4,5.8,5.8,5.7,,,
17/03/2021 11:31:10,10.1,6.9,5.6,5.1,5.1,5.1,,,
17/03/2021 11:31:16,6.9,6.4,5.3,5.4,5.4,5,,,
17/03/2021 11:31:22,6.8,6.8,5.8,5.2,5.2,5.2,,,
17/03/2021 11:31:28,11.4,5.7,5.2,5.7,5.7,5.4,,,
17/03/2021 11:31:34,7.7,6.9,4.7,5.5,5.5,5.4,,,
17/03/2021 11:31:40,6.8,6.4,5.3,5.5,5.5,5.2,,,
17/03/2021 11:31:46,9.5,5.6,5.2,5.7,5.7,5.7,,,
17/03/2021 11:31:52,9.8,7.2,5.6,5.3,5.3,5.3,,,
17/03/2021 11:31:58,9.8,6.9,5.2,5.7,5.7,5.5,,,
17/03/2021 11:32:04,8.4,7,5.3,5,5,5,,,
17/03/2021 11:32:10,10.6,7.8,5.7,5.8,5.8,5.7,,,
17/03/2021 11:32:16,10.6,7.7,4.8,5.2,5.2,5.2,,,
17/03/2021 11:32:22,8.5,6.8,5.1,5.9,5.9,5.4,,,
17/03/2021 11:32:28,8.1,6.7,5.4,5.9,5.8,5.1,,,
17/03/2021 11:32:34,8.3,6.2,4.9,6.2,6.2,5.5,,,
17/03/2021 11:32:40,12.8,6.2,5.2,5.2,5.2,5.2,,,
17/03/2021 11:32:46,9.5,7,5.1,5.7,5.7,5.5,,,
17/03/2021 11:32:52,10.1,8.1,5.7,6.2,6.2,5.6,,,
17/03/2021 11:32:58,9.3,6.1,5.3,5.3,5.3,5.2,,,
17/03/2021 11:33:04,8.5,7.3,5.6,5.4,5.4,5.4,,,
